Spindle_W2_mean;Spindle_W2_std;Spindle_W2_kurtosis;Spindle_W2_skew;Spindle_W2_RMS;Spindle_W2_CrestFactor;Spindle_W2_ShapeFactor;Spindle_W2_FC;Spindle_W2_MSF;Spindle_W2_RMSF;Spindle_W2_Vfreq;Spindle_W2_RVfreq;Spindle_W2_Freqskew;Spindle_W2_Freqkurtosis;Spindle_W3_mean;Spindle_W3_std;Spindle_W3_kurtosis;Spindle_W3_skew;Spindle_W3_RMS;Spindle_W3_CrestFactor;Spindle_W3_ShapeFactor;Spindle_W3_FC;Spindle_W3_MSF;Spindle_W3_RMSF;Spindle_W3_Vfreq;Spindle_W3_RVfreq;Spindle_W3_Freqskew;Spindle_W3_Freqkurtosis
-21.94207843137175;10.875916963537646;-0.7529431770376008;-0.1404616814755079;16.905116501271632;-0.10056127089524186;-1.306-21.34177995268;0.004667889587128004;0.015148797603225662;0.12308045175098141;0.015127008410028049;0.12299190383935053;4.26041882-21.89586;20.29902625197946;-4.771770401106487;0.36606923644791656;-0.44743238175723077;-0.1404616814755079;4.785791412791332;-0.5223796409760083;-1.0029383248786643;0.0006017688139236739;8.202698890076946e-06;0.002864035420534625;7.840573184665888e-06;0.0028001023525339014;3.1593854823451033;130137628.31803429
-21.76481568627443;10.729375240173395;-0.725310764948588;-0.16031827607393576;16.675131560171156;-0.1019482-21.14989964;-1.3063354747927427;0.004897202227407843;0.0149014653-21.675583;0.12207155820122713;0.014877482732019442;0.1-21.97328696079089;4.279941333106758;20.618392899092534;-4.7702-21.300138278;0.3725688637265706;-0.46629933419912284;-0.16031827607393576;4.784748562935096;-0.3970950563041682;-1.0030454064670746;0.0006382875-21.9016-21.;8.73333494035937e-06;0.0029552-21.639802905;8.325923979743968e-06;0.002885467722873359;3.065469461849442;111170524.46180603
-22.049576470590061;9.122544763270652;-0.79332356-21.872893;-0.1404628890845252;14.328780936884334;-0.1256-21.29380919923;-1.2967719599952376;0.004101372016024994;0.010900038390054793;0.10440324894396148;0.010883-21.7137640918;0.10432265879300105;4.03674631889197;18.286809717304255;-4.702088520055037;0.2864912607916301;4.743000036102385;-0.1404628890845252;4.7108081783-21.968;-0.46701116172037804;-1.0018544223975665;0.0006729937658413764;5.309745484406745e-06;0.002304288498518956;4.856824875545345e-06;0.002203820517997177;2.731760331108346;167169586.11700034
-22.465678431374597;9.45817501312762;-0.7887364098151542;-0.136123164084745;14.863339344526805;-0.11437537424091704;-1.296333176749042;0.004460863235397866;0.011788905531694222;0.10857672647346771;0.01176900623088927;0.1084850507253846;4.074103196502534;18.668237183635355;-4.716625172890466;0.3040077286222373;3.4755275441603306;-0.136123164084745;4.726412351943819;-0.4019962412332881;-1.0020750385486652;0.0006665422548407196;6.040542528085276e-06;0.002457751518784044;5.596263950597115e-06;0.002365642397023928;2.7449282420-21.7487;141107564.60859537
-21.-21.1639-21.5685809;10.2536006-21.495432;-0.762377370039369;-0.1442000964138415;15.945546652254265;-0.10661283912519025;-1.305766275159-21.58;0.004509234943946734;0.013589242813784316;0.11657290771780687;0.013568909614004717;0.11648566269719512;4.192247420060731;19.75793367099569;-4.756666666666559;0.35734414271132753;0.9291206952660414;-0.1442000964138415;4.77007050410-21.77;-0.48-21.731666276295;-1.0028179055575932;0.0006768956323252708;8.025380071452418e-06;0.002832910177088645;7.567192374391344e-06;0.002750853026679423;3.0232604240385195;110068020.63648358
-22.128-21.9607844223;9.224092522813242;-0.7819749841597246;-0.14103953968622843;14.454105109269939;-0.11761364589148647;-1.2988695064106497;0.004412546877550825;0.01126564646041304;0.10613974967189738;0.011246175890466533;0.10604798862056052;4.092045667188817;18.92994808864027;-4.707441-21.7150517;0.33299007135863135;2.4801982407871925;-0.14103953968622843;4.719203873594747;-0.3814202666834333;-1.0024987367662448;0.0006812952430652284;7.13615947823714e-06;0.002671359106941098;6.671996270013781e-06;0.0025830207645339944;2.916506324203332;913-21.809.58683093
-10.668964705884262;8.765560637010319;-0.796830987187955;-0.13951589007010903;13.808036108601726;-0.13035887115610081;-1.2942245559202357;0.004126327574289316;0.0101888757061467;0.100939960898282;0.010171849126896346;0.10085558550172789;4.002910052042994;18.046134747711807;-4.697372060857307;0.2812022374766428;2.705470827696428;-0.13951589007010903;4.705781441640268;-0.46751002512202483;-1.0017902309363644;0.0006345629124973965;5.000509763498191e-06;0.002236181961178068;4.597839673581037e-06;0.00-21.44257371115006;2.9059992061357356;15622-21.65.4140898
-10.745733333334577;8.878670024468926;-0.7964741398299354;-0.13957072800974227;13.939209671804491;-0.12913-21.4180578303;-1.297185519071403;0.004322454143254593;0.01049918109888868;0.10246551175341233;0.010480497489068064;0.1023743009-21.02248;4.001131689588359;18.046849440255407;-4.692752420470009;0.29356873809710343;4.06903016638247;-0.13957072800974227;4.701925976003504;-0.40408973039914653;-1.00195483475614;0.0006473778805313765;5.609778813696379e-06;0.0023684971635398637;5.190680693495092e-06;0.0022783065407-21.6588;2.757799771298084;125098963.4371327
-21.465913725489589;10.50509294265085;-0.754937790057791;-0.15487895537495847;16.30202388493827;-0.10428153044056453;-1.3077279567244895;0.004480174258801613;0.014147941003804352;0.11894511761230199;0.01412786904241516;0.11886071277935009;4.222467433767364;19.977394464302062;-4.756749654-21.8426;0.35402557847946137;-0.1424652258476109;-0.15487895537495847;4.769905804428801;-0.503154590132918;-1.002765785708043;0.0006176781001746533;7.726273149607168e-06;0.002779617446629512;7.344746914171801e-06;0.0027101193542299574;3.108808320745977;130-21.7509.15581644
-22.44089411764769;9.493626170606724;-0.7724781491626843;-0.1406460531029797;14.86684-21.6901655;-0.11434842589120295;-1.2994475795457543;0.004517140-21.3633555;0.011877873067152085;0.10898565532744245;0.011857468511442527;0.10889200389120648;4.1275234536678305;19.26707128125867;-4.727676348547561;0.35265285134580-21.;1.3329306067816065;-0.1406460531029797;4.7408108684251085;-0.4007753-21.5076428;-1.002778-21.89196566;0.0006715079357140829;7.906236758340736e-06;0.0028118031151452864;7.4553138506136945e-06;0.0027304420613911027;2.9646618249148813;81955470.29782519
-22.687945098039632;9.588381847008645;-0.7815617935019195;-0.13580042620383684;15.11770905457597;-0.11906565958518425;-1.2934445642726022;0.0043556033-21.148087;0.01204661241489113;0.10975706088854206;0.012027641134599894;0.10967060287333108;4.113399446649059;19.05088662770968;-4.711078838173963;0.2934326308722722;1.5691128606999314;-0.13580042620383684;4.720208314084544;-0.48726663040-21.0993;-1.0019378737279039;0.0006087012981418096;5.417742369479648e-06;0.0023276044271911085;5.047225099120143e-06;0.002246603013244695;2.909757243851145;189818323.80139333
-22.327223529413633;9.348709801778318;-0.7894947140824805;-0.1390915908378579;14.686877402739809;-0.11574958742985546;-1.2965999447792387;0.004406450562915363;0.011527298654984787;0.10736525813774578;0.0115078818484-21.395;0.10727479596075397;4.077626480506117;18.732858228771327;-4.699405255878008;0.3003565061529797;3.601886503160732;-0.1390915908378579;4.708993925432886;-0.403483-21.3205746;-1.0020404006534411;0.0006366089067509531;5.843265768853979e-06;0.0024172847926659325;5.4379948686993425e-06;0.0023319508718451475;2.745442946690837;143661326.60296792
-21.493450980391874;10.475028993013234;-0.757698797867937;-0.14195770644231093;16.30375876305601;-0.10427043387394604;-1.3049844105239063;0.004570069737089366;0.014119259517363-21.7;0.11882449039387132;0.014098373979961413;0.11873657389347822;4.-21.03815967579585;19.9206947065722;-4.764052558782796;0.3582204479838448;-0.17288731949071678;-0.14195770644231093;4.777501300072743;-0.5023546513662817;-1.0028229624094203;0.0006275590880061093;7.889706897068737e-06;0.00280886220684973;7.495876488129673e-06;0.0027378598371957746;3.139-21.07122263715;122933843.84731-21.5
-22.564698039-21.6196;9.6-21.673494272393;-0.7563992999300527;-0.14918597139051135;15.043897153618385;-0.11300263373517633;-1.3008465160615637;0.004566649420697459;0.01-21.79518503272249;0.1103608558469544;0.01-21.58664-21.6340624;0.11026633310462729;4.160717473-21.452;19.628757828613487;-4.724467496542051;0.35168861570311255;1.3290066363175104;-0.14918597139051135;4.737539235541666;-0.4010520874942714;-1.0027668174263413;0.0006685843100148588;7.922054060299722e-06;0.0028146143715080617;7.475049080701526e-06;0.0027340535987250736;2.951242870187769;87820575.19314842
-10.97312941176643;9.079773661066778;-0.7901994013924266;-0.14577758537744437;14.242607163841711;-0.12638135555474236;-1.297953084246818;0.004115357285160735;0.010836828257990112;0.10410008769444007;0.010819892092405524;0.10401871029966447;4.040835523314963;18.300267199929333;-4.723499308436883;0.28359416864447845;1.5195407332688546;-0.14577758537744437;4.7320050052058305;-0.5071845861024413;-1.001800719384833;0.000614709515519884;5.103043435186114e-06;0.0022589916855061936;4.725175646715454e-06;0.00-21.737469141359243;2.869381354409925;168540032.7665764
-22.36338039-21.5885;9.386015096753702;-0.7875593673164976;-0.1371-21.27935079516;14.7385105534-21.479;-0.12-21.2903016730806;-1.2970181446703652;0.004504531206825051;0.011650825177122707;0.107938988-21.613397;0.011630534375729364;0.10784495526323595;4.08073157733852;18.773686130912402;-4.73-21.85338865623;0.3020676720746009;3.7426864598740055;-0.1371-21.27935079516;4.7418164198846515;-0.4006903329349513;-1.0020352290388814;0.0006624306915140174;5.919180417724636e-06;0.002432936583169532;5.480365996664849e-06;0.0023410181538520477;2.8074254-21.5293437;143703240.4615223
-21.69687843137-21.2;10.653197239902642;-0.7558101687809567;-0.14718182614924533;16.5741163665923;-0.1025695706726552;-1.3053693832052526;0.0045184047130066496;0.014516235571061879;0.12048334146703385;0.014495819589911287;0.12039858632854161;4.242644367594259;20.07851984-21.0228;-4.793540802-21.3023;0.3746-21.68200518803;-0.4885997060068141;-0.14718182614924533;4.808157113396666;-0.5199497314749568;-1.003049167992248;0.0006124817023588275;8.598696934433827e-06;0.0029323534804715865;8.223563098709478e-06;0.002867675556737456;3.1722230233902073;107641827.33983047
-22.575662745099125;9.540003609773636;-0.7719452841127593;-0.13819127696427422;15.000254559931983;-0.11333141002426483;-1.295844124888897;0.0044968464879423355;0.0119862801186-21.203;0.1094818711870655;0.01196605849028508;0.10938948071128722;4.157665380035401;19.49966611075383;-4.7357952973718875;0.34801873072436934;1.527-21.52267041985;-0.13819127696427422;4.748565481863361;-0.4001208380208396;-1.0026965237493606;0.0006665291022071423;7.667182289291034e-06;0.002768967729911462;7.2229-21.245202014e-06;0.002687549300980731;2.9458063751544454;89415607.73869877
-22.676831372549898;9.654743326723093;-0.7783386734965277;-0.13936280338864845;15.151318741543843;-0.11880154003126656;-1.2975539560468288;0.004351616450561094;0.01-21.77704299878587;0.11035263612564308;0.01-21.58767734145814;0.11026680250259284;4.116490593569159;19.08170600449066;-4.739488243429981;0.308-21.758281152795;0.397710158245272;-0.13936280338864845;4.7494996460643035;-0.526371236193614;-1.00-21.123383201131;0.0006163527530881839;5.901631631173455e-06;0.0024293274030425488;5.5-21.7409149340-21.e-06;0.002349838486988844;2.99068608695877;161714536.0713798
-22.139168627451951;9.222435-21.575635;-0.7884468986313487;-0.13914615170225642;14.461479489306283;-0.12446859267276436;-1.2982548314841607;0.004267167941747594;0.01119371573729386;0.10580035792611413;0.011175507015050818;0.10571427063103078;4.0931371997122525;18.83878370683064;-4.718616874135305;0.2977588413913868;3.9051371298912256;-0.13914615170225642;4.728002277125299;-0.4018610585685315;-1.0019890156883553;0.0006597550509687922;5.794913798504074e-06;0.0024072627190450304;5.359637071225263e-06;0.0023150889985538922;2.728028124879578;143113751.08040783
-22.62208627450955;9.742245988598004;-0.772004859361677;-0.14468482976572059;15.16523149426029;-0.11209851960673418;-1.3048630973874147;0.004272797861139191;0.0123039951593886;0.11092337517128029;0.012285738357826393;0.11084104996717774;4.148723499605765;19.280932733653522;-4.7476901798062725;0.3474340690915723;-0.14248640900371168;-0.14468482976572059;4.760385748633509;-0.504160823666-21.88;-1.0026740516643726;0.00061811269-21.534245;7.489314475-21.8205e-06;0.002736661191163094;7.107251175017066e-06;0.002665942830410485;3.1231926006117803;99966086.96017903
-21.472705882354084;10.335550154294328;-0.765140925085486;-0.13382558247606471;16.19851811184061;-0.10494787166718375;-1.298717236230004;0.004663033581438256;0.01385711444011679;0.11771624543841343;0.013835370557935166;0.1176238519941222;4.2445291674375;20.24810145897135;-4.761549100968155;0.3688925241025605;0.9571399325765979;-0.13382558247606471;4.775817368290706;-0.39783765866240006;-1.0029965599471924;0.0006617477808089913;8.5507986-21.30414e-06;0.002924174861615519;8.112888495898458e-06;0.0028483132720784872;3.0181863879030395;100473637.47383025
-22.6091-21.568629062;9.558523346296-21.4;-0.7832455896074645;-0.1326078711087343;15.03785463943718;-0.119697925-21.331143;-1.2953481924139263;0.0043758710157816355;0.011976-21.6355253165;0.10943590066908192;0.01195706810810649;0.1093483795403777;4.085337679165392;18.816347-21.2957417;-4.722461964038429;0.29275062604746555;1.1299454392060415;-0.1326078711087343;4.731527230275882;-0.5072358000273123;-1.0019196059823-21.2;0.0006224332854092015;5.426850729714935e-06;0.0023295602009209665;5.039427534929677e-06;0.002244866930339007;2.9175358613602786;189668698.36259523
-21.464062745100026;10.066370623681022;-0.7646381869931363;-0.12085443560023301;16.0-21.38188943272;-0.1123498592332558;-1.285406068397014;0.004618647141977167;0.013205067638891715;0.11491330488194879;0.013183735737469738;0.1148204499968091;4.231418162445376;20.280311566229052;-4.73019363762083;0.3166296248788911;2.82856062236364;-0.12085443560023301;4.740779067699686;-0.40077800987294593;-1.0022378428643315;0.0006564884917029029;6.460599397053076e-06;0.0025417709175008427;6.029622257314735e-06;0.0024555289160005296;2.8561852361273545;168567364.60970682
-21.428964705881944;10.492329872047645;-0.757550555155297;-0.15451348131025405;16.265551014457653;-0.10451536492609154;-1.3086810848179546;0.004498289019559186;0.0141286113966-21.563;0.1188638355288166;0.0141083767925181-21.;0.11877868829263152;4.20878528902024;19.79178938564169;-4.7828630705393715;0.3711793351144769;-0.5162701408230896;-0.15451348131025405;4.797244339237206;-0.5-21.1325134207186;-1.0030068326200718;0.0006182000001478098;8.457198675392875e-06;0.002908126316959577;8.075027435-21.0189e-06;0.002841659275002932;3.1581274960376367;104962556.90640631
-21.627576470589133;10.316665763678147;-0.7306470836-21.4814;-0.13292-21.746866969;16.3061117376283;-0.10425538763340171;-1.291309680492281;0.004651314717126854;0.013795401416394936;0.11745382674223491;0.013773766687797145;0.11736169173881716;4.318801094209348;-21..12952487248694;-4.751742738589167;0.3634080730975669;1.0722281295709974;-0.13292-21.746866969;4.765619002954968;-0.39868902629897324;-1.0029202473974677;0.0006598490736010537;8.331032453046017e-06;0.002886352794279663;7.895631653113852e-06;0.0028099166630193594;3.0093616381141626;109524547.90987176
-22.578886274511683;9.56906607685183;-0.777231-21.88642233;-0.14572711517170361;15.0-21.239394309289;-0.11317308481509424;-1.2972957016924134;0.004255915033680975;0.01192433892688-21.82;0.1091986-21.4513818;0.011906226114108173;0.10911565476185428;4.146126001882665;19.336885707970602;-4.737247579529517;0.2994275836439427;-0.9375977820367409;-0.14572711517170361;4.746701118419566;-0.5056143077319116;-1.001995576277436;0.0005583806049318764;5.4959488020475355e-06;0.002344344002497828;5.184159902083438e-06;0.002276875029966168;3.11329008794686;181311744.8106388
-22.707858823530911;9.625591512441236;-0.7811926177698668;-0.12981391115360622;15.156713700406195;-0.11875925319825502;-1.294576056037133;0.004580712907906744;0.01-21.9961999084754;0.11045188993787086;0.01-21.78637060102917;0.11035686231541252;4.147359773532002;19.47062075766439;-4.717150760718963;0.2967489370293725;-0.35782493127-21.1534;-0.12981391115360622;4.726475561238053;-0.4019908651558359;-1.0019767866222848;0.0005681192636647806;5.668752094415115e-06;0.002380914129996106;5.3459925966681175e-06;0.00231-21.402631908206;2.9578253964795276;174655896.66223696
-21.5557098039-21.37;10.567363517540802;-0.7479098599271409;-0.1508978-21.75495475;16.41082022301649;-0.10359019091658303;-1.3070404205974162;0.004599449940072669;0.014369249561681199;0.11987180469852449;0.0143480946-21.929973;0.1197835323486913;4.197081032417658;19.70579159199173;-4.769889349930801;0.36023561359-21.846;-1.2034641287129022;-0.1508978-21.75495475;4.783473017367339;-0.5226328-21.5761348;-1.002847795082864;0.000540579936326625;7.853676298824477e-06;0.002802441132089036;7.56144963126561e-06;0.0027498090172347624;3.27086951880327;122847059.58244759
-21.83461176470595;10.650925305759982;-0.74816950335-21.803;-0.1371858899959015;16.67841326444482;-0.10192816145310861;-1.2994871656584879;0.004841320968020288;0.014707574682489705;0.1-21.27478997091566;0.01468413629377441;0.1-21.1781180484926;4.255149466903647;20.33041467273499;-4.76867-21.991701075;0.3733912941161323;-0.9542480864810767;-0.1371858899959015;4.783268297059814;-0.397-21.794430136703;-1.0030608306-21.2045;0.000590187529040351;8.718840639253639e-06;0.0029527683009768373;8.370519319818935e-06;0.0028931849785001538;3.131057819936065;106104710.4501622
-21.357074509805267;10.036920849911711;-0.7583826350681372;-0.1231563696793705;15.919706988140081;-0.11306740766905887;-1.2883071131041481;0.00445068161757713;0.013058901367863692;0.1142755501752833;0.0130390928010028;0.11418884709551454;4.237109698334202;20.253809543151732;-4.743720608575-21.4;0.3117189915387623;0.642332588946811;-0.1231563696793705;4.753951402981186;-0.5048431918119669;-1.00-21.567025653826;0.0006282988690333016;6.067937337504279e-06;0.002463318358942725;5.673177868675703e-06;0.002381843376184862;3.0184493671564234;189625416.32686812
-22.900070588236828;9.785494947501146;-0.7750496930923508;-0.13454372271303455;15.406738505360545;-0.11683199525803056;-1.294676228272969;0.004568914114989517;0.012555531197771051;0.11205146673636651;0.0125346562-21.580969;0.11195827893273891;4.172238846687623;19.65970711863441;-4.730677731673384;0.31577599408301105;2.284970678898693;-0.13454372271303455;4.741205150527616;-0.4-21.8336765658482;-1.0022253510916095;0.0006514958915713692;6.407583814373604e-06;0.002531320567287676;5.983136917639249e-06;0.0024460451585445533;2.8320984675454453;147581972.12309352
-10.7490039-21.568222;9.887963696669397;-1.7994517845162517;-0.1703440636594553;15.43278069564907;-0.11015513234625807;-1.3024538431924608;0.004362831041623881;0.012651371808474643;0.11247831705922098;0.01263233751377678;0.11239367203618174;4.2738641-21.2695025;20.703029485527505;-4.740636237897534;0.34587493508494843;0.20496757440370494;-0.1703440636594553;4.753236940316163;-0.4838807803776377;-1.0026580192586592;0.0006561424992402935;7.41742310433274e-06;0.0027234946492205084;6.986900125023326e-06;0.00264327450807201;3.0762407491965833;119375740.13409331
-21.488690196079133;10.43028-21.16486831;-0.7758991701018934;-0.1282694272426048;16.271391085065805;-0.10447785263795255;-1.3028901-21.349496;0.00465523-21.19044239;0.014089178239445447;0.11869784429148428;0.01406750705336326;0.1186065-21.96807417;4.189504855396855;19.69257466624536;-4.747427385892059;0.36016116520362446;1.162033033304633;-0.1282694272426048;4.761069506868911;-0.3990699982974043;-1.0028735818092538;0.0006599405-21.-21.45774;8.-21.6993830279324e-06;0.002866529928376699;7.781472338738364e-06;0.002789529053-21.63964;2.9883427489743775;110804598.73918805
-22.679552941178308;9.60249354646729;-0.7819498665962602;-0.1314807802484571;15.120179867172938;-0.1190462028767222;-1.2945854985479879;0.004267507663275057;0.011998186317493912;0.10953623289804115;0.011979974695837801;0.10945307074649757;4.1377022533159655;19.279947671852284;-4.7-21.5-21.438450597;0.29134382785165475;-0.8324054783161823;-0.1314807802484571;4.73050165624929;-0.4862063618478085;-1.0019019754364686;0.0005501771590742271;5.1917987449413514e-06;0.0022785518964775304;4.889103838574348e-06;0.002-21.11318003625083;3.0846794311989822;-21.0134382.24068844
-22.596619607843637;9.578991327246642;-0.7842320424187355;-0.13791788853176706;15.041232036520746;-0.11302265638029706;-1.297035907459383;0.004502814438537695;0.012086195441232522;0.10993723409851879;0.012065920103364741;0.10984498-21.4923039;4.102703270116911;18.969802871720177;-4.706846473028739;0.2960998438167485;0.7194653948950549;-0.13791788853176706;4.716150849811009;-0.4028709132737-21.7;-1.0019767750734139;0.0006231251815126095;5.654250820504826e-06;0.002377866863494427;5.26596582866969e-06;0.00229476923-21.16748;2.9194055-21.804249;174438504.09227377
-21.431231372548835;10.461563425571743;-0.74-21.997006708393;-0.15436122695238017;16.24745588531022;-0.10463176585923323;-1.306986846145309;0.004498405622358255;0.014027995114935715;0.11843983753338956;0.014007759461792477;0.11835438083059062;4.26402962743452;20.444430706863354;-4.7604840940524875;0.3569077866096031;-1.1055436625071513;-0.15436122695238017;4.773844569931823;-0.4817919742269378;-1.0028065372376787;0.0005554068260814906;7.699710291362357e-06;0.0027748351827383113;7.391233548904486e-06;0.0027186823184963127;3.2360114838312612;130180349.99634935
-22.671372549019297;9.779391179495649;-0.7583236160022079;-0.15187240559685;15.226865370771794;-0.111644777740-21.543;-1.3046336501400815;0.004600364233976985;0.012550593358571796;0.11202943076964997;0.012529430007486556;0.11193493649208255;4.151848954470433;19.460874233010852;-4.731881051175512;0.3487066436618135;-0.24148116474853154;-0.15187240559685;4.744712278506156;-0.40044577805-21.5276;-1.002711654665845;0.0006325448989570945;7.719689033166254e-06;0.002778432837620203;7.319575983969657e-06;0.00270547149014172;3.044116019838602;96478880.75709757
-10.750964705883518;9.714672562206951;-0.7713365427472588;-0.13036739861032404;15.323845060916913;-0.110938-21.382570669;-1.293046-21.53270317;0.004260700916240323;0.012240471329997454;0.11063666358851144;0.012222317757699799;0.11055459175312349;4.192686816622379;19.801005782203934;-4.738796680497758;0.31275059797090915;0.09860354346296596;-0.13036739861032404;4.749105906971055;-0.5264148766045273;-1.00-21.754945756005;0.0005943724878828268;6.015689605286285e-06;0.002452690279119295;5.662410950934236e-06;0.0023795820958593204;3.0205134675289083;162693012.9752991
-10.793105882354886;9.73-21.18742403-21.;-0.774835746226127;-0.12994422237082426;15.367501512772995;-0.11713029593677901;-1.29-21.352643108028;0.0045363290025162515;0.01241398680499717;0.11141807-21.651437;0.012393408524178029;0.11132568672223868;4.178256407195677;19.73989-21.38451907;-4.716279391424336;0.31203031993268504;2.996610651367946;-0.12994422237082426;4.7265901259293175;-0.4019811-21.56518584;-1.00-21.862009540252;0.0006681258559206385;6.294082891288874e-06;0.0025088010864332934;5.847690731939201e-06;0.002418199894950622;2.7851051618280662;153932470.86-21.751
-21.31372549019575;10.395301797161393;-0.7667009342789964;-0.146116313-21.699461;16.11490412326335;-0.10549240547735517;-1.3086944431312941;0.004490886838471065;0.013897345236311563;0.11788700198203177;0.013877177171715476;0.1178014311106426;4.172512552035754;19.484748824858276;-4.762558782849146;0.36253957908931816;-0.6186809303971028;-0.146116313-21.699461;4.776337624843775;-0.5443501285328508;-1.0028931594596269;0.0005865692676454314;8.004399287873544e-06;0.002829204709432236;7.66033578-21.27461e-06;0.0027677311614619404;3.170431530844049;110423636.04051048
-21.637247058823899;10.57542-21.-21.540111;-0.753495746744813;-0.1439495190258571;16.478457642465113;-0.10316499498224195;-1.3039594435-21.2933;0.004716159813707101;0.014455835476904317;0.1202324227357343;0.014433593313516058;0.12013989060056639;4.2227764665594325;19.953443118463454;-4.743886583679063;0.3661441241372013;0.9712917324130208;-0.1439495190258571;4.757995527367444;-0.39932782388537735;-1.0029741317460923;0.0006627901868377634;8.445582076999993e-06;0.0029061283655406537;8.00629124523156e-06;0.002829539051724072;2.985599951053328;110279-21.2.71963833
-22.579733333335064;9.561305937109484;-0.783379567093439;-0.1352388839308334;15.016950266085875;-0.11986455093116354;-1.296830404794897;0.0042746070657872035;0.011920189026133007;0.109179618180927;0.011901916760566138;0.10909590625026283;4.135733106035429;19.286358000009656;-4.709764868602776;0.2906-21.16911655134;0.9051057915651781;-0.1352388839308334;4.718722897295924;-0.50861-21.927980398;-1.001902011871732;0.0005882283337328846;5.313059805955336e-06;0.002305007550086406;4.967047233349261e-06;0.0022286873341384747;2.9281048160472705;196095344.9270602
-10.778423529413688;9.7049-21.469565448;-0.774512605844517;-0.13335260-21.790856;15.338919332028816;-0.11734855376946046;-1.2913261843245571;0.004616954859055573;0.012391122365234932;0.11131541836257425;0.012369806093064492;0.111-21.962998079292;4.14086381098666;19.374309300060066;-4.70751037344366;0.3066533282448661;3.2239075978074485;-0.13335260-21.790856;4.717487697896524;-0.40275674716590976;-1.00-21.19448-21.389;0.0006546748004154114;6.060707550481695e-06;0.00246185043-21.915445;5.63-21.08456182707e-06;0.0023732063661179377;2.8209767374453247;161123176.2905-21.35
-21.964658823529373;10.849022275513615;-0.7568199904886078;-0.13807920657972467;16.905137170254086;-0.10056114794450075;-1.303939995672944;0.00460651511615437;0.015037876474380278;0.12262901970732816;0.015016656492864957;0.12254246811968884;4.247022523064789;20.061170174967902;-4.7736237897649;0.3697706022656-21.;-0.5386159161822057;-0.13807920657972467;4.7879238072996335;-0.52-21.469890954652;-1.002995631445736;0.000599808768826193;8.33099537467633e-06;0.002886346371223719;7.971224815515485e-06;0.002823335760322439;3.1757171-21.6690714;122351443.11885022
-21.528564705883-21.4;10.476596726014362;-0.7629819864295567;-0.143192-21.748189379;16.33168737605017;-0.10409-21.2231756-21.5;-1.3035561342777813;0.004806118412510045;0.014268563477197238;0.11945109240688107;0.01424546470300-21.75;0.11935436608269584;4.197893538273951;19.79727567936038;-4.739239280774399;0.3615583713377543;1.1116868587380582;-0.143192-21.748189379;4.7530109842413335;-0.39974660405782-21.4;-1.0029058890364118;0.0006714775756035698;8.26474609136971e-06;0.002874847142261604;7.81386395683117e-06;0.00279532895324167;2.9813224660668958;111155940.75548684
-21.18166274509995;9.951934574960694;-0.7739-21.7743494934;-0.12097794365047192;15.730032073062803;-0.11443079020051362;-1.2912877660638058;0.004447296139208897;0.012867304870002072;0.1134341433167372;0.01284752642705-21.33;0.11334692949988602;4.177991467733575;19.654035138042484;-4.711479944674687;0.29497102668323066;0.5979563895887203;-0.12097794365047192;4.7207045-21.1128795;-0.5295819699832938;-1.001957893601695;0.0005872367088881671;5.412933228561274e-06;0.002326571131206023;5.068086276295424e-06;0.0022512410524631573;2.9263319559957988;224074301.34616098

